# File generated by CMD 3.4 (http://stev.oapd.inaf.it/cmd) on Sat Oct 31 01:07:41 CET 2020
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
9.8116e-05 -2.19174 9.77815 0.6499999762 2.3520355225    0.650 -0.513  3.7476  4.706    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -2.12e-14      0.00 7.835e-01 2.164e-01 1.581e-05 4.269e-06 3.875e-05 -1.000 1.000e-04 6.051 6.622 6.813 6.228 5.824 5.439 4.977 4.614 4.545
9.8116e-05 -2.19174 9.77815 0.6639612913 2.3597168922    0.664 -0.461  3.7545  4.692    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1  -2.4e-14      0.00 7.869e-01 2.130e-01 1.558e-05 4.210e-06 3.822e-05 -1.000 9.994e-05 5.924 6.437 6.653 6.092 5.702 5.329 4.882 4.527 4.464
9.8116e-05 -2.19174 9.77815 0.6874486804 2.3718338013    0.687 -0.376  3.7658  4.666    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -2.96e-14      0.00 7.934e-01 2.065e-01 1.517e-05 4.099e-06 3.722e-05 -1.000 1.001e-04 5.710 6.140 6.389 5.868 5.501 5.147 4.724 4.382 4.329
9.8116e-05 -2.19174 9.77815 0.6999999881 2.3779268265    0.700 -0.331  3.7716  4.652    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -3.31e-14      0.00 7.973e-01 2.026e-01 1.492e-05 4.033e-06 3.663e-05 -1.000 1.000e-04 5.597 5.990 6.253 5.750 5.395 5.051 4.639 4.304 4.257
9.8116e-05 -2.19174 9.77815 0.7113370299 2.3832182884    0.711 -0.290  3.7767  4.639    1  0.000  0.541     0.00     0.00     0.00     0.00     0.00 -1 -3.66e-14      0.00 8.021e-01 1.978e-01 1.457e-05 3.949e-06 3.588e-05 -1.000 1.000e-04 5.495 5.860 6.132 5.646 5.299 4.963 4.561 4.232 4.189
9.8116e-05 -2.19174 9.77815 0.7274013162 2.3903925419    0.727 -0.232  3.7837  4.618    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -4.23e-14      0.00 8.094e-01 1.905e-01 1.405e-05 3.824e-06 3.478e-05 -1.000 1.000e-04 5.350 5.678 5.961 5.498 5.165 4.840 4.452 4.132 4.095
9.8116e-05 -2.19174 9.77815 0.7420698404 2.3966321945    0.742 -0.179  3.7899  4.599    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -4.84e-14      0.00 8.163e-01 1.836e-01 1.357e-05 3.709e-06 3.376e-05 -1.000 1.000e-04 5.217 5.517 5.806 5.362 5.041 4.727 4.352 4.041 4.008
9.8116e-05 -2.19174 9.77815 0.7500000000 2.3998889923    0.750 -0.150  3.7932  4.588    1  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1 -5.21e-14      0.00 8.201e-01 1.798e-01 1.332e-05 3.647e-06 3.322e-05 -1.000 1.000e-04 5.145 5.432 5.722 5.288 4.974 4.665 4.297 3.991 3.961
9.8116e-05 -2.19174 9.77815 0.7631026506 2.4050998688    0.763 -0.102  3.7985  4.569    1  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1 -5.89e-14      0.00 8.214e-01 1.785e-01 1.333e-05 3.655e-06 3.330e-05 -1.000 1.000e-04 5.026 5.293 5.584 5.167 4.862 4.562 4.205 3.908 3.881
9.8116e-05 -2.19174 9.77815 0.7766065001 2.4102590084    0.776 -0.053  3.8039  4.548    1  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1  -6.7e-14      0.00 8.224e-01 1.775e-01 1.337e-05 3.668e-06 3.344e-05 -1.000 9.996e-05 4.902 5.153 5.442 5.040 4.745 4.454 4.109 3.821 3.798
9.8116e-05 -2.19174 9.77815 0.7891962528 2.4148867130    0.789 -0.006  3.8089  4.528    1  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -7.58e-14      0.00 8.232e-01 1.768e-01 1.342e-05 3.685e-06 3.361e-05 -1.000 2.837e-05 4.785 5.023 5.308 4.920 4.635 4.353 4.019 3.738 3.719
9.8116e-05 -2.19174 9.77815 0.8000000119 2.4187245369    0.800  0.035  3.8131  4.511    1  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1 -8.43e-14      0.00 8.236e-01 1.763e-01 1.347e-05 3.701e-06 3.377e-05 -1.000 4.518e-05 4.684 4.912 5.192 4.816 4.539 4.263 3.939 3.666 3.649
9.8116e-05 -2.19174 9.77815 0.8071243167 2.4211907387    0.807  0.061  3.8159  4.499    1  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1 -9.04e-14      0.00 8.238e-01 1.761e-01 1.347e-05 3.701e-06 3.377e-05 -1.000 1.000e-04 4.617 4.841 5.116 4.747 4.475 4.204 3.886 3.619 3.603
9.8116e-05 -2.19174 9.77815 0.8196018338 2.4253916740    0.819  0.109  3.8209  4.478    1  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1 -1.03e-13      0.00 8.239e-01 1.760e-01 1.348e-05 3.704e-06 3.381e-05 -1.000 9.999e-05 4.498 4.713 4.981 4.624 4.360 4.098 3.791 3.535 3.520
9.8116e-05 -2.19174 9.77815 0.8305487037 2.4289579391    0.830  0.151  3.8253  4.459    1  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1 -1.15e-13      0.00 8.239e-01 1.760e-01 1.350e-05 3.709e-06 3.385e-05 -1.000 6.178e-05 4.391 4.601 4.859 4.513 4.257 4.002 3.706 3.459 3.445
9.8116e-05 -2.19174 9.77815 0.8412422538 2.4323387146    0.840  0.195  3.8296  4.438    1  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1 -1.29e-13      0.00 8.238e-01 1.761e-01 1.352e-05 3.715e-06 3.391e-05 -1.000 8.295e-05 4.283 4.487 4.736 4.400 4.152 3.904 3.619 3.381 3.368
9.8116e-05 -2.19174 9.77815 0.8500000238 2.4350347519    0.849  0.231  3.8331  4.421    1  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1 -1.42e-13      0.00 8.236e-01 1.763e-01 1.355e-05 3.722e-06 3.397e-05 -1.000 9.532e-05 4.193 4.393 4.633 4.305 4.064 3.823 3.545 3.316 3.304
9.8116e-05 -2.19174 9.77815 0.8608958125 2.4383010864    0.860  0.277  3.8380  4.400    1  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1 -1.61e-13      0.00 8.235e-01 1.764e-01 1.355e-05 3.723e-06 3.398e-05 -1.000 7.801e-05 4.077 4.274 4.500 4.184 3.952 3.719 3.454 3.235 3.224
9.8116e-05 -2.19174 9.77815 0.8727047443 2.4417355061    0.872  0.330  3.8436  4.375    1  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1 -1.86e-13      0.00 8.233e-01 1.767e-01 1.356e-05 3.725e-06 3.400e-05 -1.000 4.607e-05 3.945 4.138 4.349 4.046 3.824 3.601 3.349 3.142 3.131
9.8116e-05 -2.19174 9.77815 0.8830066919 2.4446456432    0.882  0.378  3.8486  4.351    1  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1 -2.12e-13      0.00 8.231e-01 1.768e-01 1.357e-05 3.728e-06 3.402e-05 -1.000 7.267e-05 3.824 4.015 4.210 3.919 3.706 3.493 3.252 3.057 3.047
9.8116e-05 -2.19174 9.77815 0.8927312493 2.4473216534    0.891  0.427  3.8535  4.327    1  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1 -2.42e-13      0.00 8.229e-01 1.770e-01 1.357e-05 3.731e-06 3.405e-05 -1.000 9.990e-05 3.704 3.893 4.072 3.792 3.589 3.385 3.156 2.971 2.962
9.8116e-05 -2.19174 9.77815 0.8999999762 2.4492788315    0.899  0.465  3.8573  4.308    1  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1 -2.69e-13      0.00 8.227e-01 1.772e-01 1.359e-05 3.734e-06 3.407e-05 -1.000 9.996e-05 3.608 3.796 3.962 3.691 3.496 3.299 3.079 2.903 2.894
9.8116e-05 -2.19174 9.77815 0.9043306708 2.4504275322    0.903  0.487  3.8600  4.298    1  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1 -2.86e-13      0.00 8.227e-01 1.772e-01 1.359e-05 3.733e-06 3.407e-05 -1.000 9.552e-05 3.551 3.738 3.896 3.631 3.442 3.250 3.036 2.866 2.857
9.8116e-05 -2.19174 9.77815 0.9141251445 2.4529795647    0.913  0.541  3.8663  4.274    1  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1 -3.31e-13      0.00 8.227e-01 1.772e-01 1.358e-05 3.732e-06 3.406e-05 -1.000 8.506e-05 3.416 3.603 3.739 3.489 3.311 3.132 2.933 2.777 2.768
9.8116e-05 -2.19174 9.77815 0.9239434004 2.4554753304    0.922  0.599  3.8726  4.246    1  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1 -3.88e-13      0.00 8.227e-01 1.773e-01 1.358e-05 3.733e-06 3.407e-05 -1.000 8.257e-05 3.272 3.458 3.572 3.337 3.172 3.006 2.821 2.679 2.671
9.8116e-05 -2.19174 9.77815 0.9335385561 2.4578561783    0.932  0.660  3.8784  4.213    1  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1 -4.61e-13      0.00 8.221e-01 1.779e-01 1.362e-05 3.742e-06 3.414e-05 -1.000 6.758e-05 3.120 3.307 3.399 3.177 3.025 2.870 2.699 2.570 2.561
9.8116e-05 -2.19174 9.77815 0.9421640635 2.4599490166    0.940  0.721  3.8828  4.174    1  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1 -5.55e-13      0.00 8.205e-01 1.795e-01 1.371e-05 3.766e-06 3.436e-05 -1.000 8.470e-05 2.969 3.156 3.230 3.019 2.877 2.731 2.570 2.450 2.442
9.8116e-05 -2.19174 9.77815 0.9430202842 2.4601542950    0.941  0.727  3.8831  4.169    1  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1 -5.68e-13      0.00 8.203e-01 1.796e-01 1.372e-05 3.769e-06 3.439e-05 -1.000 8.637e-05 2.953 3.140 3.213 3.003 2.861 2.717 2.556 2.437 2.429
9.8116e-05 -2.19174 9.77815 0.9465223551 2.4609897137    0.945  0.756  3.8836  4.144    1  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1 -6.21e-13      0.00 8.196e-01 1.803e-01 1.376e-05 3.779e-06 3.448e-05 -1.000 9.321e-05 2.881 3.069 3.136 2.928 2.788 2.646 2.486 2.369 2.360
9.8116e-05 -2.19174 9.77815 0.9499999881 2.4618122578    0.948  0.786  3.8834  4.115    1  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1 -6.85e-13      0.00 8.189e-01 1.810e-01 1.380e-05 3.790e-06 3.458e-05 -1.000 1.000e-04 2.806 2.995 3.058 2.852 2.712 2.570 2.409 2.293 2.284
9.8116e-05 -2.19174 9.77815 0.9519799352 2.4622776508    0.950  0.804  3.8825  4.094    1  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1 -7.31e-13      0.00 8.186e-01 1.813e-01 1.382e-05 3.795e-06 3.462e-05 -1.000 9.599e-05 2.759 2.950 3.012 2.804 2.664 2.520 2.358 2.240 2.231
9.8116e-05 -2.19174 9.77815 0.9524972439 2.4623987675    0.951  0.809  3.8823  4.088    1  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1 -7.44e-13      0.00 8.185e-01 1.814e-01 1.382e-05 3.796e-06 3.464e-05 -1.000 9.491e-05 2.747 2.938 3.000 2.792 2.651 2.507 2.345 2.227 2.217
9.8116e-05 -2.19174 9.77815 0.9549042583 2.4629607201    0.953  0.834  3.8792  4.052    2  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1 -8.23e-13      0.00 8.181e-01 1.818e-01 1.385e-05 3.802e-06 3.469e-05 -1.000 8.999e-05 2.685 2.878 2.942 2.729 2.583 2.434 2.265 2.142 2.133
9.8116e-05 -2.19174 9.77815 0.9582924247 2.4637460709    0.957  0.872  3.8723  3.987    2  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1 -9.63e-13      0.00 8.176e-01 1.823e-01 1.388e-05 3.811e-06 3.477e-05 -1.000 8.306e-05 2.589 2.788 2.860 2.635 2.478 2.317 2.133 1.997 1.986
9.8116e-05 -2.19174 9.77815 0.9608299732 2.4643301964    0.959  0.905  3.8627  3.917    2  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1 -1.13e-12      0.00 8.172e-01 1.827e-01 1.390e-05 3.817e-06 3.482e-05 -1.000 7.790e-05 2.507 2.712 2.801 2.558 2.383 2.206 2.000 1.845 1.834
9.8116e-05 -2.19174 9.77815 0.9628180265 2.4647853374    0.961  0.936  3.8496  3.835    2  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1 -1.33e-12      0.00 8.169e-01 1.830e-01 1.392e-05 3.822e-06 3.487e-05 -1.000 7.387e-05 2.430 2.648 2.760 2.491 2.293 2.091 1.856 1.675 1.661
9.8116e-05 -2.19174 9.77815 0.9640182257 2.4650590420    0.962  0.957  3.8389  3.772    2  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1  -1.5e-12      0.00 8.167e-01 1.832e-01 1.393e-05 3.825e-06 3.489e-05 -1.000 7.139e-05 2.378 2.609 2.739 2.447 2.230 2.010 1.749 1.546 1.531
9.8116e-05 -2.19174 9.77815 0.9649770260 2.4652771950    0.963  0.976  3.8285  3.712    2  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1 -1.67e-12      0.00 8.166e-01 1.833e-01 1.394e-05 3.827e-06 3.492e-05 -1.000 6.956e-05 2.331 2.578 2.726 2.411 2.174 1.936 1.651 1.426 1.409
9.8116e-05 -2.19174 9.77815 0.9656593204 2.4654319286    0.964  0.990  3.8195  3.663    2  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1 -1.83e-12      0.00 8.165e-01 1.835e-01 1.394e-05 3.829e-06 3.493e-05 -1.000 6.819e-05 2.296 2.560 2.720 2.384 2.132 1.879 1.572 1.328 1.309
9.8116e-05 -2.19174 9.77815 0.9661744237 2.4655487537    0.964  1.000  3.8119  3.621    2  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1 -1.97e-12      0.00 8.164e-01 1.835e-01 1.395e-05 3.830e-06 3.494e-05 -1.000 6.717e-05 2.269 2.550 2.719 2.365 2.099 1.833 1.508 1.246 1.226
9.8116e-05 -2.19174 9.77815 0.9667238593 2.4656732082    0.965  1.012  3.8028  3.573    2  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1 -2.14e-12      0.00 8.163e-01 1.836e-01 1.395e-05 3.832e-06 3.495e-05 -1.000 6.598e-05 2.240 2.543 2.726 2.347 2.063 1.781 1.434 1.154 1.130
9.8116e-05 -2.19174 9.77815 0.9671937227 2.4657795429    0.965  1.022  3.7944  3.530    2  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1  -2.3e-12      0.00 8.154e-01 1.845e-01 1.401e-05 3.846e-06 3.509e-05 -1.000 6.506e-05 2.216 2.543 2.735 2.333 2.033 1.736 1.370 1.072 1.044
9.8116e-05 -2.19174 9.77815 0.9676503539 2.4658825397    0.966  1.031  3.7860  3.488    2  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1 -2.47e-12      0.00 8.137e-01 1.862e-01 1.411e-05 3.875e-06 3.535e-05 -1.000 6.410e-05 2.192 2.547 2.745 2.319 2.004 1.693 1.306 0.992 0.960
9.8116e-05 -2.19174 9.77815 0.9680894017 2.4659817219    0.966  1.040  3.7785  3.449    2  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -2.63e-12      0.00 8.030e-01 1.969e-01 1.471e-05 4.035e-06 3.677e-05 -1.000 6.326e-05 2.169 2.552 2.753 2.306 1.977 1.653 1.249 0.919 0.883
9.8116e-05 -2.19174 9.77815 0.9685124755 2.4660770893    0.967  1.050  3.7713  3.411    2  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1 -2.81e-12      0.00 7.945e-01 2.054e-01 1.520e-05 4.164e-06 3.792e-05 -1.000 6.230e-05 2.146 2.560 2.760 2.291 1.948 1.612 1.192 0.848 0.808
9.8116e-05 -2.19174 9.77815 0.9689430594 2.4661741257    0.967  1.061  3.7644  3.372    2  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -3.01e-12      0.00 7.892e-01 2.107e-01 1.550e-05 4.245e-06 3.865e-05 -1.000 6.150e-05 2.118 2.566 2.762 2.272 1.917 1.570 1.132 0.776 0.731
9.8116e-05 -2.19174 9.77815 0.9693953991 2.4662756920    0.967  1.073  3.7579  3.335    2  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -3.23e-12      0.00 7.791e-01 2.208e-01 1.608e-05 4.400e-06 4.003e-05 -1.000 6.732e-05 2.088 2.570 2.762 2.251 1.884 1.525 1.073 0.704 0.655
9.8116e-05 -2.19174 9.77815 0.9699583054 2.4664022923    0.968  1.096  3.7516  3.287    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -3.59e-12      0.00 7.696e-01 2.303e-01 1.662e-05 4.546e-06 4.132e-05 -1.000 9.395e-05 2.031 2.552 2.735 2.204 1.824 1.455 0.987 0.608 0.554
9.8116e-05 -2.19174 9.77815 0.9703556299 2.4664914608    0.968  1.115  3.7478  3.252    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -3.93e-12      0.00 7.654e-01 2.346e-01 1.687e-05 4.610e-06 4.191e-05 -1.000 4.134e-05 1.982 2.529 2.705 2.161 1.774 1.398 0.921 0.535 0.478
9.8116e-05 -2.19174 9.77815 0.9705740809 2.4665403366    0.968  1.130  3.7463  3.231    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -4.15e-12      0.00 7.643e-01 2.357e-01 1.693e-05 4.627e-06 4.205e-05 -1.000 6.713e-05 1.945 2.502 2.676 2.126 1.737 1.358 0.877 0.489 0.431
9.8116e-05 -2.19174 9.77815 0.9712572694 2.4666934013    0.969  1.180  3.7422  3.165    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -5e-12      0.00 7.613e-01 2.386e-01 1.708e-05 4.668e-06 4.241e-05 -1.000 1.000e-04 1.820 2.406 2.571 2.008 1.611 1.225 0.734 0.338 0.276
9.8116e-05 -2.19174 9.77815 0.9718089700 2.4668169022    0.970  1.226  3.7396  3.109    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -5.93e-12      0.00 7.593e-01 2.406e-01 1.716e-05 4.690e-06 4.261e-05 -1.000 9.996e-05 1.705 2.310 2.469 1.898 1.496 1.106 0.608 0.206 0.143
9.8116e-05 -2.19174 9.77815 0.9722697139 2.4669198990    0.970  1.267  3.7378  3.061    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -6.89e-12      0.00 7.578e-01 2.421e-01 1.721e-05 4.704e-06 4.273e-05 -1.000 1.000e-04 1.603 2.223 2.376 1.800 1.394 1.001 0.497 0.092 0.027
