# File generated by CMD 3.4 (http://stev.oapd.inaf.it/cmd) on Sat Oct 31 00:59:38 CET 2020
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
9.8116e-05 -2.19174 10.00000 0.6999999881 2.3779268265    0.700 -0.211  3.7820  4.574    1  0.000  0.541     0.00     0.00     0.00     0.00     0.00 -1 -4.75e-14      0.00 8.291e-01 1.708e-01 1.283e-05 3.475e-06 3.160e-05 -1.000 1.000e-04 5.298 5.635 5.914 5.447 5.111 4.783 4.392 4.069 4.031
9.8116e-05 -2.19174 10.00000 0.7001399398 2.3779933453    0.700 -0.210  3.7821  4.574    1  0.000  0.541     0.00     0.00     0.00     0.00     0.00 -1 -4.76e-14      0.00 8.292e-01 1.707e-01 1.282e-05 3.474e-06 3.159e-05 -1.000 9.994e-05 5.296 5.633 5.913 5.445 5.109 4.782 4.390 4.068 4.030
9.8116e-05 -2.19174 10.00000 0.7127579451 2.3838679790    0.712 -0.152  3.7880  4.547    1  0.000  0.539     0.00     0.00     0.00     0.00     0.00 -1 -5.57e-14      0.00 8.363e-01 1.637e-01 1.237e-05 3.363e-06 3.062e-05 -1.000 7.498e-05 5.151 5.460 5.745 5.296 4.972 4.655 4.275 3.961 3.928
9.8116e-05 -2.19174 10.00000 0.7249027491 2.3893005848    0.725 -0.094  3.7935  4.518    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -6.52e-14      0.00 8.426e-01 1.573e-01 1.198e-05 3.269e-06 2.979e-05 -1.000 4.938e-05 5.006 5.293 5.580 5.149 4.835 4.527 4.159 3.853 3.824
9.8116e-05 -2.19174 10.00000 0.7357029915 2.3939590454    0.735 -0.040  3.7983  4.490    1  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1 -7.56e-14      0.00 8.477e-01 1.522e-01 1.168e-05 3.197e-06 2.916e-05 -1.000 6.300e-05 4.871 5.142 5.428 5.011 4.707 4.407 4.050 3.752 3.726
9.8116e-05 -2.19174 10.00000 0.7458790541 2.3982064724    0.745  0.013  3.8028  4.461    1  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1 -8.77e-14      0.00 8.520e-01 1.480e-01 1.144e-05 3.142e-06 2.869e-05 -1.000 1.644e-05 4.739 4.996 5.278 4.876 4.580 4.288 3.940 3.650 3.627
9.8116e-05 -2.19174 10.00000 0.7500000000 2.3998889923    0.750  0.035  3.8045  4.448    1  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1 -9.34e-14      0.00 8.536e-01 1.464e-01 1.136e-05 3.124e-06 2.853e-05 -1.000 -1.043e-07 4.683 4.936 5.216 4.818 4.526 4.237 3.893 3.606 3.584
9.8116e-05 -2.19174 10.00000 0.7573732734 2.4028468132    0.757  0.075  3.8079  4.425    1  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -1.05e-13      0.00 8.540e-01 1.460e-01 1.139e-05 3.134e-06 2.864e-05 -1.000 1.518e-05 4.581 4.827 5.102 4.714 4.429 4.146 3.809 3.528 3.508
9.8116e-05 -2.19174 10.00000 0.7659595013 2.4062087536    0.765  0.125  3.8119  4.396    1  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -1.21e-13      0.00 8.544e-01 1.456e-01 1.144e-05 3.147e-06 2.876e-05 -1.000 3.265e-05 4.456 4.694 4.962 4.586 4.308 4.032 3.705 3.431 3.413
9.8116e-05 -2.19174 10.00000 0.7741830945 2.4093484879    0.773  0.177  3.8157  4.365    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1  -1.4e-13      0.00 8.546e-01 1.453e-01 1.147e-05 3.160e-06 2.889e-05 -1.000 9.997e-05 4.328 4.560 4.819 4.453 4.183 3.913 3.595 3.330 3.313
9.8116e-05 -2.19174 10.00000 0.7818734646 2.4122159481    0.781  0.228  3.8193  4.332    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -1.63e-13      0.00 8.548e-01 1.451e-01 1.152e-05 3.174e-06 2.903e-05 -1.000 9.997e-05 4.200 4.426 4.677 4.320 4.056 3.793 3.483 3.226 3.210
9.8116e-05 -2.19174 10.00000 0.7911351323 2.4155843258    0.790  0.296  3.8234  4.286    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -1.99e-13      0.00 8.548e-01 1.451e-01 1.158e-05 3.193e-06 2.922e-05 -1.000 9.999e-05 4.031 4.253 4.491 4.146 3.890 3.634 3.334 3.086 3.071
9.8116e-05 -2.19174 10.00000 0.7996870279 2.4186151028    0.799  0.365  3.8270  4.235    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -2.46e-13      0.00 8.548e-01 1.452e-01 1.165e-05 3.211e-06 2.938e-05 -1.000 1.787e-05 3.857 4.077 4.302 3.966 3.717 3.468 3.177 2.937 2.923
9.8116e-05 -2.19174 10.00000 0.8000000119 2.4187245369    0.799  0.368  3.8271  4.233    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -2.48e-13      0.00 8.548e-01 1.452e-01 1.165e-05 3.212e-06 2.939e-05 -1.000 1.442e-05 3.850 4.070 4.295 3.959 3.710 3.461 3.171 2.932 2.917
9.8116e-05 -2.19174 10.00000 0.8012468815 2.4191598892    0.800  0.378  3.8276  4.226    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -2.56e-13      0.00 8.547e-01 1.453e-01 1.165e-05 3.213e-06 2.940e-05 -1.000 1.907e-06 3.825 4.044 4.267 3.933 3.685 3.437 3.148 2.910 2.896
9.8116e-05 -2.19174 10.00000 0.8072426915 2.4212312698    0.806  0.431  3.8299  4.185    1  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1 -3.03e-13      0.00 8.542e-01 1.457e-01 1.168e-05 3.221e-06 2.948e-05 -1.000 1.000e-04 3.693 3.911 4.124 3.797 3.554 3.310 3.026 2.794 2.780
9.8116e-05 -2.19174 10.00000 0.8138886094 2.4234864712    0.813  0.494  3.8316  4.132    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1  -3.7e-13      0.00 8.523e-01 1.476e-01 1.181e-05 3.254e-06 2.978e-05 -1.000 1.000e-04 3.535 3.755 3.956 3.635 3.396 3.156 2.876 2.649 2.635
9.8116e-05 -2.19174 10.00000 0.8152154088 2.4239315987    0.814  0.508  3.8316  4.119    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -3.89e-13      0.00 8.519e-01 1.480e-01 1.183e-05 3.261e-06 2.984e-05 -1.000 9.999e-05 3.501 3.721 3.921 3.599 3.361 3.121 2.842 2.615 2.601
9.8116e-05 -2.19174 10.00000 0.8159552813 2.4241793156    0.815  0.516  3.8316  4.111    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -4.01e-13      0.00 8.516e-01 1.483e-01 1.185e-05 3.265e-06 2.988e-05 -1.000 9.994e-05 3.480 3.701 3.900 3.578 3.340 3.101 2.821 2.594 2.580
9.8116e-05 -2.19174 10.00000 0.8201174140 2.4255621433    0.819  0.565  3.8304  4.060    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -4.72e-13      0.00 8.504e-01 1.495e-01 1.193e-05 3.286e-06 3.007e-05 -1.000 1.000e-04 3.358 3.583 3.777 3.455 3.215 2.974 2.692 2.464 2.449
9.8116e-05 -2.19174 10.00000 0.8240900040 2.4268670082    0.822  0.619  3.8266  3.993    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -5.75e-13      0.00 8.492e-01 1.507e-01 1.200e-05 3.306e-06 3.025e-05 -1.000 1.000e-04 3.222 3.457 3.649 3.320 3.075 2.828 2.538 2.302 2.286
9.8116e-05 -2.19174 10.00000 0.8247934580 2.4270966053    0.823  0.630  3.8256  3.979    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -6.02e-13      0.00 8.490e-01 1.509e-01 1.201e-05 3.310e-06 3.028e-05 -1.000 9.999e-05 3.196 3.433 3.625 3.294 3.047 2.800 2.506 2.269 2.253
9.8116e-05 -2.19174 10.00000 0.8254300952 2.4273037910    0.824  0.640  3.8242  3.962    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -6.28e-13      0.00 8.488e-01 1.511e-01 1.203e-05 3.313e-06 3.031e-05 -1.000 1.000e-04 3.169 3.410 3.602 3.268 3.019 2.769 2.472 2.232 2.216
9.8116e-05 -2.19174 10.00000 0.8275688291 2.4279978275    0.826  0.679  3.8179  3.900    2  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -7.34e-13      0.00 8.482e-01 1.517e-01 1.207e-05 3.324e-06 3.041e-05 -1.000 1.000e-04 3.073 3.328 3.524 3.176 2.917 2.657 2.345 2.092 2.074
9.8116e-05 -2.19174 10.00000 0.8291981816 2.4285237789    0.827  0.712  3.8102  3.836    2  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -8.53e-13      0.00 8.477e-01 1.522e-01 1.210e-05 3.332e-06 3.048e-05 -1.000 9.997e-05 2.989 3.261 3.463 3.098 2.825 2.552 2.223 1.954 1.933
9.8116e-05 -2.19174 10.00000 0.8304694295 2.4289324284    0.829  0.743  3.8011  3.770    2  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -9.86e-13      0.00 8.473e-01 1.526e-01 1.212e-05 3.339e-06 3.054e-05 -1.000 9.993e-05 2.913 3.209 3.419 3.030 2.740 2.452 2.101 1.814 1.790
9.8116e-05 -2.19174 10.00000 0.8314917684 2.4292600155    0.830  0.771  3.7910  3.702    2  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -1.14e-12      0.00 8.470e-01 1.529e-01 1.214e-05 3.345e-06 3.060e-05 -1.000 8.632e-05 2.842 3.171 3.386 2.969 2.661 2.357 1.982 1.675 1.646
9.8116e-05 -2.19174 10.00000 0.8323430419 2.4295320511    0.830  0.797  3.7806  3.635    2  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -1.31e-12      0.00 8.429e-01 1.571e-01 1.238e-05 3.410e-06 3.118e-05 -1.000 6.822e-05 2.777 3.144 3.361 2.915 2.588 2.266 1.867 1.541 1.506
9.8116e-05 -2.19174 10.00000 0.8330845237 2.4297685623    0.831  0.822  3.7708  3.571    2  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1 -1.49e-12      0.00 8.236e-01 1.763e-01 1.348e-05 3.704e-06 3.381e-05 -1.000 4.196e-05 2.714 3.125 3.338 2.863 2.518 2.180 1.759 1.414 1.373
9.8116e-05 -2.19174 10.00000 0.8337684870 2.4299862385    0.832  0.849  3.7620  3.509    2  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1  -1.7e-12      0.00 7.996e-01 2.004e-01 1.486e-05 4.072e-06 3.710e-05 -1.000 6.998e-05 2.648 3.102 3.309 2.807 2.446 2.093 1.652 1.292 1.245
9.8116e-05 -2.19174 10.00000 0.8344549537 2.4302043915    0.832  0.884  3.7541  3.443    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.98e-12      0.00 7.817e-01 2.182e-01 1.590e-05 4.350e-06 3.957e-05 -1.000 1.000e-04 2.561 3.063 3.257 2.731 2.354 1.989 1.529 1.155 1.102
9.8116e-05 -2.19174 10.00000 0.8349917531 2.4303746223    0.833  0.920  3.7491  3.387    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1  -2.3e-12      0.00 7.743e-01 2.256e-01 1.632e-05 4.464e-06 4.059e-05 -1.000 1.000e-04 2.471 3.006 3.191 2.648 2.262 1.888 1.415 1.034 0.977
9.8116e-05 -2.19174 10.00000 0.8355230093 2.4305429459    0.833  0.963  3.7450  3.328    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -2.72e-12      0.00 7.700e-01 2.299e-01 1.658e-05 4.531e-06 4.119e-05 -1.000 1.000e-04 2.362 2.927 3.102 2.546 2.152 1.771 1.289 0.900 0.839
9.8116e-05 -2.19174 10.00000 0.8356020451 2.4305679798    0.833  0.971  3.7445  3.318    3  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.81e-12      0.00 7.696e-01 2.304e-01 1.660e-05 4.538e-06 4.125e-05 -1.000 2.821e-05 2.344 2.912 3.086 2.528 2.134 1.751 1.268 0.878 0.818
9.8116e-05 -2.19174 10.00000 0.8360363841 2.4307053089    0.834  1.012  3.7421  3.267    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -3.26e-12      0.00 7.672e-01 2.327e-01 1.672e-05 4.570e-06 4.154e-05 -1.000 1.000e-04 2.239 2.824 2.993 2.427 2.028 1.642 1.153 0.758 0.696
9.8116e-05 -2.19174 10.00000 0.8365163803 2.4308569431    0.834  1.062  3.7397  3.208    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1  -3.9e-12      0.00 7.649e-01 2.350e-01 1.682e-05 4.599e-06 4.179e-05 -1.000 7.471e-05 2.115 2.719 2.881 2.308 1.904 1.514 1.018 0.619 0.555
9.8116e-05 -2.19174 10.00000 0.8369216323 2.4309847355    0.834  1.106  3.7379  3.157    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -4.59e-12      0.00 7.633e-01 2.366e-01 1.690e-05 4.618e-06 4.196e-05 -1.000 9.820e-05 2.004 2.622 2.779 2.200 1.794 1.400 0.899 0.496 0.431
9.8116e-05 -2.19174 10.00000 0.8373119235 2.4311077595    0.835  1.152  3.7363  3.105    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -5.41e-12      0.00 7.618e-01 2.381e-01 1.695e-05 4.633e-06 4.211e-05 -1.000 1.000e-04 1.891 2.523 2.674 2.090 1.681 1.285 0.779 0.371 0.305
9.8116e-05 -2.19174 10.00000 0.8376753330 2.4312219620    0.835  1.196  3.7347  3.054    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -6.36e-12      0.00 7.603e-01 2.396e-01 1.699e-05 4.646e-06 4.221e-05 -1.000 1.000e-04 1.779 2.424 2.570 1.982 1.569 1.171 0.660 0.248 0.182
9.8116e-05 -2.19174 10.00000 0.8380178213 2.4313297272    0.835  1.242  3.7332  3.003    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -7.48e-12      0.00 7.590e-01 2.409e-01 1.703e-05 4.656e-06 4.230e-05 -1.000 9.996e-05 1.666 2.323 2.464 1.872 1.457 1.056 0.540 0.125 0.058
9.8116e-05 -2.19174 10.00000 0.8383605480 2.4314374924    0.836  1.290  3.7317  2.949    3  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1  -8.9e-12      0.00 7.577e-01 2.422e-01 1.705e-05 4.668e-06 4.238e-05 -1.000 8.242e-05 1.545 2.214 2.349 1.753 1.336 0.932 0.412 -0.006 -0.074
9.8116e-05 -2.19174 10.00000 0.8386567831 2.4315304756    0.836  1.335  3.7302  2.897    3  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.05e-11      0.00 7.566e-01 2.433e-01 1.705e-05 4.681e-06 4.245e-05 -1.000 9.336e-05 1.431 2.114 2.243 1.642 1.223 0.817 0.293 -0.129 -0.198
9.8116e-05 -2.19174 10.00000 0.8389481306 2.4316217899    0.836  1.384  3.7287  2.843    3  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.25e-11      0.00 7.556e-01 2.443e-01 1.703e-05 4.698e-06 4.249e-05 -1.000 9.996e-05 1.311 2.008 2.130 1.525 1.102 0.694 0.166 -0.260 -0.329
9.8116e-05 -2.19174 10.00000 0.8392127156 2.4317047596    0.836  1.431  3.7272  2.790    3  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -1.48e-11      0.00 7.546e-01 2.453e-01 1.700e-05 4.727e-06 4.253e-05 -1.000 1.000e-04 1.192 1.902 2.019 1.409 0.984 0.574 0.041 -0.387 -0.457
9.8116e-05 -2.19174 10.00000 0.8394520283 2.4317796230    0.836  1.478  3.7257  2.737    3  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1 -1.75e-11      0.00 7.538e-01 2.461e-01 1.695e-05 4.766e-06 4.257e-05 -1.000 9.997e-05 1.076 1.800 1.911 1.296 0.868 0.455 -0.081 -0.514 -0.584
9.8116e-05 -2.19174 10.00000 0.8396702409 2.4318478107    0.836  1.524  3.7241  2.685    3  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -2.07e-11      0.00 7.531e-01 2.468e-01 1.689e-05 4.816e-06 4.260e-05 -1.000 9.997e-05 0.961 1.699 1.803 1.184 0.753 0.338 -0.203 -0.639 -0.710
9.8116e-05 -2.19174 10.00000 0.8398764133 2.4319124222    0.836  1.571  3.7226  2.631    3  0.000  0.527     0.00     0.00     0.00     0.00     0.00 -1 -2.45e-11      0.00 7.525e-01 2.474e-01 1.684e-05 4.864e-06 4.262e-05 -1.000 9.996e-05 0.841 1.593 1.692 1.068 0.635 0.217 -0.328 -0.768 -0.839
