# File generated by CMD 3.4 (http://stev.oapd.inaf.it/cmd) on Sat Oct 31 01:01:18 CET 2020
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
9.8116e-05 -2.19174 9.90309 0.8865250945 2.4456217289    0.884  0.846  3.8106  3.733    2  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1 -1.27e-12      0.00 8.324e-01 1.676e-01 1.302e-05 3.581e-06 3.271e-05 -1.000 2.640e-05 2.655 2.932 3.119 2.758 2.488 2.217 1.889 1.623 1.602
9.8116e-05 -2.19174 9.90309 0.8873102069 2.4458382130    0.885  0.866  3.8013  3.676    2  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1 -1.41e-12      0.00 8.322e-01 1.678e-01 1.303e-05 3.584e-06 3.274e-05 -1.000 2.486e-05 2.605 2.906 3.104 2.718 2.430 2.144 1.793 1.508 1.484
9.8116e-05 -2.19174 9.90309 0.8879593015 2.4460170269    0.886  0.883  3.7925  3.624    2  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1 -1.56e-12      0.00 8.320e-01 1.679e-01 1.304e-05 3.587e-06 3.276e-05 -1.000 2.357e-05 2.562 2.890 3.094 2.684 2.380 2.079 1.707 1.405 1.376
9.8116e-05 -2.19174 9.90309 0.8885368705 2.4461758137    0.886  0.899  3.7838  3.573    2  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1 -1.72e-12      0.00 8.302e-01 1.698e-01 1.314e-05 3.614e-06 3.301e-05 -1.000 1.885e-05 2.521 2.880 3.089 2.654 2.334 2.017 1.626 1.306 1.273
9.8116e-05 -2.19174 9.90309 0.8892419338 2.4463691711    0.887  0.919  3.7727  3.510    2  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1 -1.93e-12      0.00 8.208e-01 1.792e-01 1.368e-05 3.759e-06 3.431e-05 -1.000 7.039e-05 2.472 2.877 3.085 2.618 2.277 1.943 1.526 1.185 1.145
9.8116e-05 -2.19174 9.90309 0.8899266720 2.4465568066    0.888  0.939  3.7629  3.451    2  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -2.17e-12      0.00 7.942e-01 2.057e-01 1.519e-05 4.160e-06 3.789e-05 -1.000 9.997e-05 2.423 2.875 3.077 2.580 2.221 1.871 1.431 1.072 1.026
9.8116e-05 -2.19174 9.90309 0.8906413913 2.4467523098    0.888  0.969  3.7544  3.387    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1  -2.5e-12      0.00 7.775e-01 2.224e-01 1.615e-05 4.419e-06 4.019e-05 -1.000 9.993e-05 2.347 2.849 3.040 2.516 2.141 1.776 1.316 0.942 0.889
9.8116e-05 -2.19174 9.90309 0.8912075758 2.4469068050    0.889  1.003  3.7490  3.331    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.88e-12      0.00 7.704e-01 2.295e-01 1.656e-05 4.529e-06 4.117e-05 -1.000 1.000e-04 2.262 2.799 2.981 2.439 2.054 1.679 1.206 0.823 0.767
9.8116e-05 -2.19174 9.90309 0.8915953040 2.4470126629    0.889  1.031  3.7459  3.292    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -3.21e-12      0.00 7.674e-01 2.325e-01 1.674e-05 4.575e-06 4.159e-05 -1.000 1.000e-04 2.192 2.751 2.927 2.375 1.983 1.604 1.123 0.735 0.676
9.8116e-05 -2.19174 9.90309 0.8916835189 2.4470367432    0.889  1.039  3.7454  3.282    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -3.31e-12      0.00 7.670e-01 2.329e-01 1.676e-05 4.582e-06 4.165e-05 -1.000 8.377e-05 2.174 2.736 2.911 2.357 1.964 1.584 1.102 0.713 0.653
9.8116e-05 -2.19174 9.90309 0.8921683431 2.4471685886    0.890  1.081  3.7426  3.229    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -3.87e-12      0.00 7.646e-01 2.353e-01 1.688e-05 4.614e-06 4.194e-05 -1.000 1.000e-04 2.068 2.651 2.819 2.256 1.858 1.473 0.984 0.589 0.528
9.8116e-05 -2.19174 9.90309 0.8927041888 2.4473145008    0.890  1.131  3.7399  3.168    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -4.64e-12      0.00 7.623e-01 2.376e-01 1.699e-05 4.642e-06 4.218e-05 -1.000 1.000e-04 1.943 2.544 2.706 2.135 1.732 1.343 0.846 0.447 0.383
9.8116e-05 -2.19174 9.90309 0.8931566477 2.4474372864    0.890  1.176  3.7379  3.115    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -5.48e-12      0.00 7.606e-01 2.393e-01 1.705e-05 4.660e-06 4.234e-05 -1.000 1.000e-04 1.830 2.448 2.603 2.026 1.620 1.226 0.724 0.320 0.256
9.8116e-05 -2.19174 9.90309 0.8935924768 2.4475555420    0.891  1.223  3.7361  3.062    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -6.48e-12      0.00 7.590e-01 2.409e-01 1.710e-05 4.674e-06 4.247e-05 -1.000 9.999e-05 1.714 2.347 2.496 1.913 1.504 1.108 0.601 0.192 0.126
9.8116e-05 -2.19174 9.90309 0.8939983845 2.4476654530    0.891  1.268  3.7344  3.009    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -7.64e-12      0.00 7.575e-01 2.424e-01 1.713e-05 4.687e-06 4.257e-05 -1.000 9.993e-05 1.599 2.246 2.390 1.802 1.390 0.991 0.479 0.066 -0.000
9.8116e-05 -2.19174 9.90309 0.8943809271 2.4477691650    0.891  1.314  3.7329  2.957    3  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -9.02e-12      0.00 7.561e-01 2.438e-01 1.714e-05 4.702e-06 4.265e-05 -1.000 9.999e-05 1.484 2.144 2.282 1.690 1.275 0.874 0.357 -0.059 -0.126
9.8116e-05 -2.19174 9.90309 0.8947638273 2.4478726387    0.892  1.363  3.7312  2.902    3  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1 -1.08e-11      0.00 7.546e-01 2.453e-01 1.712e-05 4.727e-06 4.272e-05 -1.000 9.996e-05 1.362 2.035 2.167 1.570 1.153 0.749 0.227 -0.193 -0.260
9.8116e-05 -2.19174 9.90309 0.8950947523 2.4479620457    0.892  1.409  3.7297  2.850    3  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1 -1.27e-11      0.00 7.534e-01 2.465e-01 1.705e-05 4.773e-06 4.278e-05 -1.000 1.001e-04 1.247 1.934 2.060 1.459 1.039 0.632 0.106 -0.317 -0.385
9.8116e-05 -2.19174 9.90309 0.8954203725 2.4480500221    0.892  1.458  3.7281  2.795    3  0.000  0.527     0.00     0.00     0.00     0.00     0.00 -1 -1.51e-11      0.00 7.521e-01 2.478e-01 1.694e-05 4.868e-06 4.282e-05 -1.000 1.000e-04 1.126 1.828 1.947 1.340 0.918 0.509 -0.022 -0.448 -0.518
